order_id,date,product,category,region,customer_id,quantity,unit_price,revenue
ORD-000289,2024-01-17,Delta Laptop,Computers,North,CUST-00302,4,1255.19,5020.76
ORD-000290,2024-06-20,Beta Phone,Electronics,APAC,CUST-00337,4,678.47,2713.88
ORD-000291,2024-08-07,Epsilon Laptop,Computers,East,CUST-00032,2,885.53,1771.06
ORD-000292,2024-06-06,Theta Camera,Electronics,North,CUST-01122,3,758.39,2275.17
ORD-000293,2025-04-21,Alpha Phone,Electronics,East,CUST-00773,2,745.78,1491.56
ORD-000294,2024-02-15,Alpha Phone,Electronics,EMEA,CUST-01072,3,761.82,2285.46
ORD-000295,2025-01-07,Delta Laptop,Computers,North,CUST-00665,1,1094.26,1094.26
ORD-000296,2025-06-01,Kappa Keyboard,Accessories,LATAM,CUST-00328,2,83.67,167.34
ORD-000297,2024-04-08,Eta Smartwatch,Accessories,North,CUST-00797,2,203.85,407.7
ORD-000298,2024-02-06,Eta Smartwatch,Accessories,LATAM,CUST-00814,3,191.63,574.89
ORD-000299,2024-10-06,Delta Laptop,Computers,APAC,CUST-00665,2,1118.38,2236.76
ORD-000300,2024-12-14,Zeta Headphones,Accessories,East,CUST-00746,2,135.3,270.6
ORD-000301,2025-05-11,Alpha Phone,Electronics,East,CUST-01047,3,745.75,2237.25
ORD-000302,2024-10-28,Eta Smartwatch,Accessories,APAC,CUST-00930,5,197.14,985.7
ORD-000303,2024-06-29,Kappa Keyboard,Accessories,EMEA,CUST-00963,1,75.01,75.01
ORD-000304,2025-08-29,Zeta Headphones,Accessories,APAC,CUST-01184,2,141.82,283.64
ORD-000305,2024-04-08,Iota Speaker,Accessories,East,CUST-00373,5,106.44,532.2
ORD-000306,2024-04-25,Eta Smartwatch,Accessories,West,CUST-00285,3,199.6,598.8
ORD-000307,2024-07-09,Beta Phone,Electronics,LATAM,CUST-00521,2,678.76,1357.52
ORD-000308,2024-09-09,Iota Speaker,Accessories,South,CUST-00697,2,89.81,179.62
ORD-000309,2024-06-09,Alpha Phone,Electronics,West,CUST-00807,4,777.45,3109.8
ORD-000310,2024-09-12,Zeta Headphones,Accessories,East,CUST-00647,2,148.38,296.76
ORD-000311,2024-11-18,Beta Phone,Electronics,APAC,CUST-00136,4,608.3,2433.2
ORD-000312,2024-05-07,Alpha Phone,Electronics,APAC,CUST-00096,4,738.31,2953.24
ORD-000313,2024-01-18,Epsilon Laptop,Computers,East,CUST-01143,3,965.58,2896.74
ORD-000314,2025-07-19,Gamma Tablet,Electronics,North,CUST-00274,3,542.86,1628.58
ORD-000315,2025-07-23,Zeta Headphones,Accessories,North,CUST-00878,5,136.45,682.25
ORD-000316,2024-11-18,Zeta Headphones,Accessories,West,CUST-00850,2,144.5,289.0
ORD-000317,2025-09-17,Alpha Phone,Electronics,West,CUST-00784,2,872.23,1744.46
ORD-000318,2024-10-14,Beta Phone,Electronics,LATAM,CUST-01162,3,594.89,1784.67
ORD-000319,2025-09-30,Zeta Headphones,Accessories,West,CUST-00132,2,153.28,306.56
ORD-000320,2024-06-03,Delta Laptop,Computers,South,CUST-01068,4,1312.24,5248.96
ORD-000321,2025-05-04,Eta Smartwatch,Accessories,LATAM,CUST-01147,4,218.03,872.12
ORD-000322,2025-01-20,Eta Smartwatch,Accessories,West,CUST-01160,5,197.85,989.25
ORD-000323,2024-04-13,Iota Speaker,Accessories,EMEA,CUST-00373,2,92.32,184.64
ORD-000324,2025-01-27,Eta Smartwatch,Accessories,North,CUST-01150,2,187.14,374.28
ORD-000325,2024-09-02,Epsilon Laptop,Computers,East,CUST-00808,2,969.05,1938.1
ORD-000326,2024-06-24,Eta Smartwatch,Accessories,LATAM,CUST-00744,2,215.38,430.76
ORD-000327,2024-02-08,Gamma Tablet,Electronics,EMEA,CUST-00051,3,509.77,1529.31
ORD-000328,2025-04-21,Gamma Tablet,Electronics,East,CUST-01161,1,525.56,525.56
ORD-000329,2025-06-21,Theta Camera,Electronics,EMEA,CUST-01182,2,732.54,1465.08
ORD-000330,2025-02-11,Epsilon Laptop,Computers,LATAM,CUST-00056,3,928.1,2784.3
ORD-000331,2025-06-08,Theta Camera,Electronics,East,CUST-00744,5,744.75,3723.75
ORD-000332,2025-05-20,Iota Speaker,Accessories,West,CUST-00428,1,102.67,102.67
ORD-000333,2024-02-05,Iota Speaker,Accessories,LATAM,CUST-00443,1,99.67,99.67
ORD-000334,2024-01-20,Kappa Keyboard,Accessories,South,CUST-00326,2,74.84,149.68
ORD-000335,2024-11-16,Epsilon Laptop,Computers,APAC,CUST-00640,2,942.85,1885.7
ORD-000336,2025-05-26,Gamma Tablet,Electronics,EMEA,CUST-00829,5,496.35,2481.75
ORD-000337,2025-02-03,Zeta Headphones,Accessories,APAC,CUST-00080,3,142.88,428.64
ORD-000338,2025-04-15,Delta Laptop,Computers,East,CUST-00474,3,1271.41,3814.23
ORD-000339,2024-05-22,Zeta Headphones,Accessories,East,CUST-00377,3,154.86,464.58
ORD-000340,2024-04-01,Eta Smartwatch,Accessories,APAC,CUST-00919,6,216.41,1298.46
ORD-000341,2024-12-19,Eta Smartwatch,Accessories,South,CUST-00333,4,185.68,742.72
ORD-000342,2024-02-20,Delta Laptop,Computers,West,CUST-01199,5,1234.78,6173.9
ORD-000343,2025-07-28,Beta Phone,Electronics,South,CUST-00441,4,615.8,2463.2
ORD-000344,2024-07-08,Epsilon Laptop,Computers,North,CUST-00126,1,971.56,971.56
ORD-000345,2024-05-04,Beta Phone,Electronics,LATAM,CUST-00219,4,597.02,2388.08
ORD-000346,2024-05-29,Iota Speaker,Accessories,West,CUST-00948,3,102.09,306.27
ORD-000347,2024-11-09,Delta Laptop,Computers,LATAM,CUST-00278,4,1268.8,5075.2
ORD-000348,2025-07-23,Beta Phone,Electronics,South,CUST-00595,4,630.17,2520.68
ORD-000349,2024-12-07,Alpha Phone,Electronics,EMEA,CUST-00935,2,871.57,1743.14
ORD-000350,2024-10-31,Eta Smartwatch,Accessories,South,CUST-00141,2,212.96,425.92
ORD-000351,2024-02-23,Eta Smartwatch,Accessories,APAC,CUST-00846,5,190.83,954.15
ORD-000352,2025-03-19,Delta Laptop,,APAC,CUST-01008,1,1080.91,1080.91
ORD-000353,2025-09-04,Alpha Phone,Electronics,North,CUST-00877,3,766.51,2299.53
ORD-000354,2024-09-20,Epsilon Laptop,Computers,LATAM,CUST-00110,4,859.68,3438.72
ORD-000355,2024-02-22,Gamma Tablet,Electronics,South,CUST-01076,2,537.92,1075.84
ORD-000356,2025-07-25,Eta Smartwatch,Accessories,EMEA,CUST-00613,1,217.59,217.59
ORD-000357,2025-09-11,Zeta Headphones,Accessories,LATAM,CUST-00713,4,136.2,544.8
ORD-000358,2024-01-05,Delta Laptop,Computers,LATAM,CUST-00796,3,1192.12,3576.36
ORD-000359,2024-04-12,Beta Phone,Electronics,LATAM,CUST-00729,2,655.27,1310.54
ORD-000360,2024-07-14,Kappa Keyboard,Accessories,East,CUST-01070,3,72.57,217.71
ORD-000361,2024-12-15,Epsilon Laptop,Computers,North,CUST-00505,2,876.97,1753.94
ORD-000362,2024-02-16,Eta Smartwatch,Accessories,South,CUST-01041,1,191.72,191.72
ORD-000363,2024-09-25,Beta Phone,Electronics,West,CUST-00315,3,653.68,1961.04
ORD-000364,2025-01-04,Zeta Headphones,Accessories,APAC,CUST-00077,1,153.8,153.8
ORD-000365,2025-09-27,Alpha Phone,Electronics,South,CUST-00978,4,831.52,3326.08
ORD-000366,2024-04-15,Zeta Headphones,Accessories,EMEA,CUST-00899,3,138.18,414.54
ORD-000367,2024-04-29,Kappa Keyboard,Accessories,East,CUST-01189,5,83.94,419.7
ORD-000368,2025-08-26,Delta Laptop,Computers,East,CUST-01048,2,1241.81,2483.62
ORD-000369,2024-02-27,Alpha Phone,Electronics,APAC,CUST-00712,1,861.17,861.17
ORD-000370,2024-12-11,Alpha Phone,Electronics,West,CUST-01059,1,790.9,790.9
ORD-000371,2025-04-18,Delta Laptop,Computers,APAC,CUST-00854,5,1293.45,6467.25
ORD-000372,2024-04-26,Beta Phone,Electronics,South,CUST-01162,1,696.48,696.48
ORD-000373,2024-05-06,Alpha Phone,Electronics,APAC,CUST-00709,6,789.16,4734.96
ORD-000374,2025-01-27,Theta Camera,Electronics,North,CUST-00265,1,682.38,682.38
ORD-000375,2024-02-27,Epsilon Laptop,Computers,South,CUST-00333,4,976.82,3907.28
ORD-000376,2025-09-25,Gamma Tablet,Electronics,EMEA,CUST-00188,3,520.47,1561.41
ORD-000377,2025-05-27,Iota Speaker,Accessories,APAC,CUST-01087,2,107.48,214.96
ORD-000378,2024-04-05,Alpha Phone,Electronics,South,CUST-00820,2,846.46,1692.92
ORD-000379,2025-09-29,Kappa Keyboard,Accessories,East,CUST-01195,2,80.73,161.46
ORD-000380,2024-04-27,Gamma Tablet,Electronics,EMEA,CUST-00299,3,460.66,1381.98
ORD-000381,2025-07-13,Iota Speaker,Accessories,South,CUST-00201,4,94.87,379.48
ORD-000382,2025-08-23,Zeta Headphones,Accessories,APAC,CUST-01159,3,162.97,488.91
ORD-000383,2025-05-02,Iota Speaker,Accessories,APAC,CUST-00272,4,95.42,381.68
ORD-000384,2024-08-24,Kappa Keyboard,Accessories,South,CUST-00535,4,72.57,290.28
ORD-000385,2024-09-28,Gamma Tablet,Electronics,West,CUST-01111,2,519.71,1039.42
ORD-000386,2024-07-07,Kappa Keyboard,Accessories,APAC,CUST-00031,3,82.7,248.1
ORD-000387,2025-03-22,Delta Laptop,Computers,East,CUST-01145,3,1147.55,3442.65
ORD-000388,2025-08-03,Delta Laptop,Computers,EMEA,CUST-00069,3,1150.48,3451.44
ORD-000389,2024-09-03,Delta Laptop,Computers,North,CUST-00883,5,1191.54,5957.7
ORD-000390,2024-03-16,Zeta Headphones,Accessories,EMEA,CUST-00961,2,134.75,269.5
ORD-000391,2024-06-02,Beta Phone,Electronics,South,CUST-00827,1,686.55,686.55
ORD-000392,2025-03-10,Zeta Headphones,Accessories,APAC,CUST-00924,2,143.55,287.1
ORD-000393,2024-03-26,Zeta Headphones,Accessories,East,CUST-01170,3,159.54,478.62
ORD-000394,2024-10-11,Theta Camera,Electronics,East,CUST-00984,1,741.31,741.31
ORD-000395,2024-08-07,Iota Speaker,Accessories,APAC,CUST-00481,2,102.2,204.4
ORD-000396,2024-03-09,Epsilon Laptop,Computers,North,CUST-00293,1,867.51,867.51
ORD-000397,2024-02-16,Gamma Tablet,Electronics,East,CUST-00086,3,500.63,1501.89
ORD-000398,2024-04-03,Gamma Tablet,Electronics,East,CUST-01040,3,493.49,1480.47
ORD-000399,2025-03-28,Beta Phone,Electronics,East,CUST-00728,4,628.09,2512.36
ORD-000400,2024-07-22,Alpha Phone,Electronics,LATAM,CUST-00628,1,854.63,854.63
ORD-000401,2024-08-05,Delta Laptop,Computers,APAC,CUST-00118,6,1195.04,7170.24
ORD-000402,2025-04-18,Gamma Tablet,Electronics,North,CUST-00270,6,532.21,3193.26
ORD-000403,2025-03-07,Kappa Keyboard,Accessories,APAC,CUST-00979,2,72.76,145.52
ORD-000404,2024-12-06,Zeta Headphones,Accessories,EMEA,CUST-00855,5,138.3,691.5
ORD-000405,2025-07-04,Delta Laptop,Computers,LATAM,CUST-00162,3,1313.46,3940.38
ORD-000406,2025-09-03,Zeta Headphones,Accessories,East,CUST-00700,4,151.62,606.48
ORD-000407,2024-10-15,Beta Phone,Electronics,EMEA,CUST-01128,3,650.27,1950.81
ORD-000408,2024-09-10,Epsilon Laptop,Computers,West,CUST-00167,4,903.16,3612.64
ORD-000409,2024-12-22,Eta Smartwatch,Accessories,West,CUST-00300,3,187.67,563.01
ORD-000410,2024-01-23,Zeta Headphones,Accessories,West,CUST-00028,3,155.52,466.56
ORD-000411,2025-06-05,Epsilon Laptop,Computers,South,CUST-00562,3,824.34,2473.02
ORD-000412,2024-04-09,Kappa Keyboard,Accessories,APAC,CUST-00883,3,80.16,240.48
ORD-000413,2024-06-28,Iota Speaker,Accessories,West,CUST-00156,1,100.4,100.4
ORD-000414,2024-08-10,Eta Smartwatch,Accessories,LATAM,CUST-01145,5,215.48,1077.4
ORD-000415,2025-03-17,Zeta Headphones,Accessories,East,CUST-00652,5,149.78,748.9
ORD-000416,2025-08-30,Eta Smartwatch,Accessories,APAC,CUST-00821,2,184.56,369.12
ORD-000417,2024-11-20,Beta Phone,Electronics,LATAM,CUST-00561,4,658.44,2633.76
ORD-000418,2025-05-30,Delta Laptop,Computers,APAC,CUST-01188,1,1101.0,1101.0
ORD-000419,2024-01-16,Alpha Phone,Electronics,LATAM,CUST-01086,3,751.67,2255.01
ORD-000420,2024-12-01,Epsilon Laptop,Computers,APAC,CUST-00312,1,814.69,814.69
ORD-000421,2024-09-14,Zeta Headphones,Accessories,East,CUST-00376,4,149.4,597.6
ORD-000422,2025-05-11,Gamma Tablet,Electronics,EMEA,CUST-00150,3,457.54,1372.62
ORD-000423,2024-06-08,Kappa Keyboard,Accessories,South,CUST-00585,2,78.52,157.04
ORD-000424,2025-04-19,Iota Speaker,Accessories,EMEA,CUST-00581,1,107.57,107.57
ORD-000425,2025-01-14,Eta Smartwatch,Accessories,South,CUST-00977,1,207.75,207.75
ORD-000426,2025-06-28,Zeta Headphones,Accessories,APAC,CUST-00177,5,136.41,682.05
ORD-000427,2025-03-02,Iota Speaker,Accessories,EMEA,CUST-00354,3,93.54,280.62
ORD-000428,2025-09-04,Beta Phone,Electronics,,CUST-00514,3,671.54,2014.62
ORD-000429,2024-09-24,Theta Camera,Electronics,East,CUST-00309,4,754.18,3016.72
ORD-000430,2025-07-30,Beta Phone,Electronics,LATAM,CUST-00119,6,588.37,3530.22
ORD-000431,2025-02-20,Theta Camera,Electronics,North,CUST-00767,4,742.68,2970.72
ORD-000432,2024-06-16,Gamma Tablet,Electronics,North,CUST-00996,1,505.17,505.17
ORD-000433,2024-02-12,Iota Speaker,Accessories,South,CUST-00973,1,99.91,99.91
ORD-000434,2025-07-09,Kappa Keyboard,Accessories,LATAM,CUST-00916,3,86.23,258.69
ORD-000435,2024-10-11,Beta Phone,Electronics,LATAM,CUST-00478,3,681.14,2043.42
ORD-000436,2025-01-31,Epsilon Laptop,Computers,EMEA,CUST-00587,3,961.95,2885.85
ORD-000437,2024-01-12,Kappa Keyboard,Accessories,LATAM,CUST-00351,4,76.69,306.76
ORD-000438,2025-08-29,Zeta Headphones,Accessories,South,CUST-00195,1,150.62,150.62
ORD-000439,2024-10-28,Iota Speaker,Accessories,LATAM,CUST-00496,1,101.29,101.29
ORD-000440,2024-09-09,Zeta Headphones,Accessories,South,CUST-00515,4,143.68,574.72
ORD-000441,2025-05-13,Delta Laptop,Computers,North,CUST-00696,3,1215.85,3647.55
ORD-000442,2024-02-04,Gamma Tablet,Electronics,North,CUST-00273,4,472.72,1890.88
ORD-000443,2024-03-30,Beta Phone,Electronics,EMEA,CUST-00880,2,602.71,1205.42
ORD-000444,2025-08-27,Theta Camera,Electronics,APAC,CUST-00052,4,681.38,2725.52
ORD-000445,2025-08-24,Delta Laptop,Computers,East,CUST-00263,4,1256.38,5025.52
ORD-000446,2025-02-21,Zeta Headphones,Accessories,LATAM,CUST-00133,2,161.4,322.8
ORD-000447,2024-04-24,Zeta Headphones,Accessories,West,CUST-00994,4,147.74,590.96
ORD-000448,2025-09-08,Zeta Headphones,Accessories,South,CUST-00310,5,153.26,766.3
ORD-000449,2024-07-14,Iota Speaker,Accessories,West,CUST-00016,3,91.14,273.42
ORD-000450,2025-05-15,Kappa Keyboard,Accessories,APAC,CUST-00195,2,85.39,170.78
ORD-000451,2025-09-17,Epsilon Laptop,Computers,APAC,CUST-00303,5,911.34,4556.7
ORD-000452,2025-05-07,Iota Speaker,Accessories,West,CUST-01072,2,104.55,209.1
ORD-000453,2024-03-15,Theta Camera,Electronics,EMEA,CUST-01145,2,740.16,1480.32
ORD-000454,2025-02-16,Zeta Headphones,Accessories,East,CUST-00832,4,141.74,566.96
ORD-000455,2025-01-10,Kappa Keyboard,Accessories,EMEA,CUST-00562,2,79.46,158.92
ORD-000456,2025-02-23,Beta Phone,Electronics,LATAM,CUST-00041,5,708.77,3543.85
ORD-000457,2024-10-03,Alpha Phone,Electronics,North,CUST-00534,4,733.42,2933.68
ORD-000458,2025-01-28,Iota Speaker,Accessories,LATAM,CUST-00371,1,102.62,102.62
ORD-000459,2025-04-01,Epsilon Laptop,Computers,EMEA,CUST-00517,3,982.12,2946.36
ORD-000460,2024-07-10,Iota Speaker,Accessories,South,CUST-00657,4,95.05,380.2
ORD-000461,2024-04-08,Iota Speaker,Accessories,LATAM,CUST-00590,3,106.16,318.48
ORD-000462,2025-07-01,Alpha Phone,Electronics,West,CUST-00231,2,868.3,1736.6
ORD-000463,2024-04-05,Iota Speaker,Accessories,East,CUST-00809,5,103.89,519.45
ORD-000464,2024-07-08,Epsilon Laptop,Computers,South,CUST-00479,2,850.69,1701.38
ORD-000465,2024-02-06,Zeta Headphones,Accessories,South,CUST-00675,2,144.05,288.1
ORD-000466,2025-01-03,Eta Smartwatch,Accessories,APAC,CUST-00278,1,180.53,180.53
ORD-000467,2025-06-08,Kappa Keyboard,Accessories,EMEA,CUST-00053,4,84.24,336.96
ORD-000468,2024-10-05,Alpha Phone,Electronics,LATAM,CUST-01034,1,854.87,854.87
ORD-000469,2024-08-04,Epsilon Laptop,Computers,South,CUST-00748,3,922.86,2768.58
ORD-000470,2024-09-29,Eta Smartwatch,Accessories,North,CUST-00464,2,193.13,386.26
ORD-000471,2024-03-02,Eta Smartwatch,Accessories,North,CUST-00754,2,182.16,364.32
ORD-000472,2025-08-18,Eta Smartwatch,Accessories,West,CUST-00583,3,209.07,627.21
ORD-000473,2024-12-07,Beta Phone,Electronics,LATAM,CUST-00158,5,678.4,3392.0
ORD-000474,2025-01-31,Gamma Tablet,Electronics,APAC,CUST-00019,5,540.18,2700.9
ORD-000475,2024-01-19,Delta Laptop,Computers,East,CUST-00055,4,1254.28,5017.12
ORD-000476,2024-06-25,Theta Camera,Electronics,LATAM,CUST-00721,5,744.95,3724.75
ORD-000477,2025-09-03,Gamma Tablet,Electronics,APAC,CUST-01045,2,523.55,1047.1
ORD-000478,2025-01-30,Beta Phone,Electronics,North,CUST-00761,3,665.96,1997.88
ORD-000479,2025-03-20,Kappa Keyboard,Accessories,APAC,CUST-01019,2,77.85,155.7
ORD-000480,2024-08-20,Alpha Phone,Electronics,East,CUST-00808,2,863.26,1726.52
ORD-000481,2024-03-16,Kappa Keyboard,Accessories,South,CUST-00723,5,81.39,406.95
ORD-000482,2024-09-21,Eta Smartwatch,Accessories,South,CUST-00285,3,194.95,584.85
ORD-000483,2025-03-30,Iota Speaker,Accessories,West,CUST-00511,1,90.75,90.75
ORD-000484,2025-01-18,Gamma Tablet,Electronics,West,CUST-01022,4,478.11,1912.44
ORD-000485,2025-07-17,Alpha Phone,Electronics,East,CUST-00120,2,805.99,1611.98
ORD-000486,2025-05-20,Eta Smartwatch,Accessories,South,CUST-00097,3,190.07,570.21
ORD-000487,2025-01-01,Iota Speaker,Accessories,APAC,CUST-00120,3,93.48,280.44
ORD-000488,2024-05-23,Theta Camera,Electronics,LATAM,CUST-01177,1,702.83,702.83
ORD-000489,2024-03-09,Beta Phone,Electronics,APAC,CUST-00393,3,606.14,1818.42
ORD-000490,2024-04-08,Theta Camera,Electronics,East,CUST-01167,6,741.0,4446.0
ORD-000491,2025-01-30,Theta Camera,Electronics,South,CUST-00794,3,696.81,2090.43
ORD-000492,2024-01-25,Eta Smartwatch,Accessories,South,CUST-00220,4,201.94,807.76
ORD-000493,2025-04-13,Theta Camera,Electronics,North,CUST-00839,1,649.7,649.7
ORD-000494,2025-04-28,Iota Speaker,Accessories,EMEA,CUST-00160,3,95.53,286.59
ORD-000495,2025-07-18,Zeta Headphones,Accessories,EMEA,CUST-01100,2,146.32,292.64
ORD-000496,2024-05-30,Alpha Phone,Electronics,APAC,CUST-00611,4,848.25,3393.0
ORD-000497,2024-05-23,Zeta Headphones,Accessories,APAC,CUST-00639,3,157.05,471.15
ORD-000498,2025-07-22,Alpha Phone,Electronics,East,CUST-01056,2,754.73,1509.46
ORD-000499,2024-02-08,Epsilon Laptop,Computers,East,CUST-00777,3,919.89,2759.67
ORD-000500,2024-04-18,Epsilon Laptop,Computers,APAC,CUST-00334,2,852.87,1705.74
ORD-000501,2024-02-11,Alpha Phone,Electronics,East,CUST-00892,3,877.02,2631.06
ORD-000502,2024-07-04,Delta Laptop,Computers,South,CUST-00940,6,1307.42,7844.52
ORD-000503,2025-02-01,Alpha Phone,Electronics,East,CUST-00352,4,809.11,3236.44
ORD-000504,2024-08-10,Theta Camera,Electronics,East,CUST-00926,5,726.81,3634.05
ORD-000505,2025-09-25,Kappa Keyboard,Accessories,North,CUST-00396,3,83.76,251.28
ORD-000506,2024-05-12,Alpha Phone,Electronics,APAC,CUST-00530,3,834.32,2502.96
ORD-000507,2024-06-11,Kappa Keyboard,Accessories,APAC,CUST-01117,1,82.16,82.16
ORD-000508,2024-08-02,Zeta Headphones,Accessories,South,CUST-00358,3,162.66,487.98
ORD-000509,2024-08-22,Gamma Tablet,Electronics,North,CUST-00828,2,508.63,1017.26
ORD-000510,2025-08-10,Alpha Phone,Electronics,APAC,CUST-00060,2,820.78,1641.56
ORD-000511,2024-01-09,Zeta Headphones,Accessories,South,CUST-00477,3,159.41,478.23
ORD-000512,2024-03-14,Theta Camera,Electronics,East,CUST-00612,4,722.75,2891.0
ORD-000513,2025-05-06,Eta Smartwatch,Accessories,North,CUST-00001,2,208.27,416.54
ORD-000514,2024-09-09,Alpha Phone,Electronics,South,CUST-00311,3,756.52,2269.56
ORD-000515,2024-08-17,Alpha Phone,Electronics,APAC,CUST-00168,2,778.43,1556.86
ORD-000516,2025-06-02,Epsilon Laptop,Computers,APAC,CUST-00192,3,835.58,2506.74
ORD-000517,2024-06-22,Gamma Tablet,Electronics,South,CUST-01058,2,499.58,999.16
ORD-000518,2024-06-16,Gamma Tablet,Electronics,East,CUST-01058,2,494.58,989.16
ORD-000519,2024-06-18,Gamma Tablet,Electronics,North,CUST-00708,4,548.62,2194.48
ORD-000520,2025-01-27,Theta Camera,Electronics,North,CUST-01182,4,714.55,2858.2
ORD-000521,2025-09-25,Kappa Keyboard,Accessories,LATAM,CUST-00366,2,83.53,167.06
ORD-000522,2024-07-12,Epsilon Laptop,Computers,EMEA,CUST-00858,1,869.16,869.16
ORD-000523,2025-05-31,Iota Speaker,Accessories,EMEA,CUST-00327,4,105.56,422.24
ORD-000524,2024-01-29,Delta Laptop,Computers,APAC,CUST-00114,4,1226.6,4906.4
ORD-000525,2024-06-13,Epsilon Laptop,Computers,APAC,CUST-00797,4,934.42,3737.68
ORD-000526,2025-02-25,Gamma Tablet,Electronics,APAC,CUST-00919,1,478.48,478.48
ORD-000527,2024-12-04,Eta Smartwatch,Accessories,North,CUST-01167,1,200.94,200.94
ORD-000528,2025-05-10,Kappa Keyboard,Accessories,South,CUST-00609,1,81.12,81.12
ORD-000529,2024-12-30,Zeta Headphones,Accessories,EMEA,CUST-00309,5,151.66,758.3
ORD-000530,2024-12-07,Delta Laptop,Computers,East,CUST-00401,2,1298.56,2597.12
ORD-000531,2025-05-14,Eta Smartwatch,Accessories,LATAM,CUST-00212,4,214.85,859.4
ORD-000532,2025-05-25,Beta Phone,Electronics,APAC,CUST-00317,1,710.13,710.13
ORD-000533,2024-11-22,Iota Speaker,Accessories,LATAM,CUST-00185,1,102.32,102.32
ORD-000534,2024-08-04,Zeta Headphones,Accessories,South,CUST-00246,5,163.06,815.3
ORD-000535,2024-10-27,Epsilon Laptop,Computers,LATAM,CUST-00239,2,958.78,1917.56
ORD-000536,2024-05-11,Zeta Headphones,Accessories,East,CUST-00520,3,142.17,426.51
ORD-000537,2024-03-10,Eta Smartwatch,Accessories,LATAM,CUST-00277,5,196.11,980.55
ORD-000538,2024-09-08,Alpha Phone,Electronics,South,CUST-01006,2,757.2,1514.4
ORD-000539,2025-02-18,Eta Smartwatch,Accessories,West,CUST-00202,1,179.27,179.27
ORD-000540,2025-03-20,Gamma Tablet,Electronics,APAC,CUST-00214,2,467.87,935.74
ORD-000541,2024-06-30,Eta Smartwatch,Accessories,West,CUST-00606,3,179.26,537.78
ORD-000542,2024-06-15,Iota Speaker,Accessories,West,CUST-00478,2,103.35,206.7
ORD-000543,2024-03-31,Theta Camera,Electronics,LATAM,CUST-00508,2,688.59,1377.18
ORD-000544,2025-06-14,Zeta Headphones,Accessories,West,CUST-01099,2,143.41,286.82
ORD-000545,2024-02-08,Zeta Headphones,Accessories,EMEA,CUST-00669,4,156.8,627.2
ORD-000546,2024-05-05,Beta Phone,Electronics,North,CUST-00665,2,692.16,1384.32
ORD-000547,2025-03-26,Theta Camera,Electronics,APAC,CUST-00142,2,765.45,1530.9
ORD-000548,2024-06-21,Gamma Tablet,Electronics,EMEA,CUST-00322,4,513.17,2052.68
ORD-000549,2024-08-07,Zeta Headphones,Accessories,West,CUST-00461,2,147.85,295.7
ORD-000550,2025-09-29,Gamma Tablet,Electronics,North,CUST-00707,3,479.57,1438.71
ORD-000551,2024-02-27,Beta Phone,Electronics,EMEA,CUST-00670,1,612.96,612.96
ORD-000552,2025-04-20,Eta Smartwatch,Accessories,North,CUST-01170,2,187.57,375.14
ORD-000553,2025-03-31,Alpha Phone,Electronics,North,CUST-00054,4,784.49,3137.96
ORD-000554,2024-12-26,Theta Camera,Electronics,EMEA,CUST-00277,2,767.75,1535.5
ORD-000555,2024-01-01,Gamma Tablet,Electronics,South,CUST-00400,5,449.19,2245.95
ORD-000556,2025-01-21,Alpha Phone,Electronics,South,CUST-00668,3,750.61,2251.83
ORD-000557,2024-12-13,Zeta Headphones,Accessories,EMEA,CUST-00516,1,139.71,139.71
ORD-000558,2024-07-08,Alpha Phone,Electronics,North,CUST-00576,5,833.7,4168.5
ORD-000559,2025-05-19,Gamma Tablet,Electronics,East,CUST-00112,3,484.28,1452.84
ORD-000560,2024-07-09,Eta Smartwatch,Accessories,South,CUST-00239,2,197.3,394.6
ORD-000561,2025-05-22,Alpha Phone,Electronics,EMEA,CUST-01168,2,742.85,1485.7
ORD-000562,2025-01-03,Iota Speaker,Accessories,APAC,CUST-01044,3,97.12,291.36
ORD-000563,2025-02-12,Alpha Phone,Electronics,APAC,CUST-00197,2,735.59,1471.18
